date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:38:14	1138/1138	---MCZ	200	added ('OK')	text/css	etag:W/%2263fd119e-472%22	https://etech.co.ke/wp-content/themes/woodmart/css/parts/footer-base.min.css?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/css/parts/footer-base.minf719.css	(from https://etech.co.ke/)
05:38:14	1002/1002	---MCZ	200	added ('OK')	text/css	etag:W/%2263fd119e-3ea%22	https://etech.co.ke/wp-content/themes/woodmart/css/parts/el-list.min.css?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/css/parts/el-list.minf719.css	(from https://etech.co.ke/)
05:38:15	316/316	---MCZ	200	added ('OK')	text/css	etag:W/%2263fd119e-13c%22	https://etech.co.ke/wp-content/themes/woodmart/css/parts/el-text-block.min.css?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/css/parts/el-text-block.minf719.css	(from https://etech.co.ke/)
05:38:15	740/740	---MCZ	200	added ('OK')	text/css	etag:W/%2263fd119e-2e4%22	https://etech.co.ke/wp-content/themes/woodmart/css/parts/opt-scrolltotop.min.css?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/css/parts/opt-scrolltotop.minf719.css	(from https://etech.co.ke/)
05:38:15	686/686	---MCZ	200	added ('OK')	text/css	etag:W/%2263fd119e-2ae%22	https://etech.co.ke/wp-content/themes/woodmart/css/parts/header-el-my-account-sidebar.min.css?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/css/parts/header-el-my-account-sidebar.minf719.css	(from https://etech.co.ke/)
05:38:15	1044/1044	---MCZ	200	added ('OK')	text/css	etag:W/%2263fd119e-414%22	https://etech.co.ke/wp-content/themes/woodmart/css/parts/woo-opt-social-login.min.css?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/css/parts/woo-opt-social-login.minf719.css	(from https://etech.co.ke/)
05:38:15	4514/4514	---MCZ	200	added ('OK')	text/css	etag:W/%2263fd15c1-14c4%22	https://etech.co.ke/wp-content/uploads/2023/02/xts-theme_settings_default-1677530561.css?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2023/02/xts-theme_settings_default-1677530561f719.css	(from https://etech.co.ke/)
05:38:17	99717/99717	---MCZ	200	added ('OK')	text/css	date:Tue,%2014%20Mar%202023%2019:58:29%20GMT	https://c0.wp.com/p/jetpack/11.9.1/css/jetpack.css	C:/My%20Web%20Sites/etech-clone/c0.wp.com/p/jetpack/11.9.1/css/jetpack.css	(from https://etech.co.ke/)
05:38:17	89684/89684	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2019%20Sep%202022%2014:16:24%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery.min.js	C:/My%20Web%20Sites/etech-clone/c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery.min.js	(from https://etech.co.ke/)
05:38:18	11224/11224	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2009:06:06%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery-migrate.min.js	C:/My%20Web%20Sites/etech-clone/c0.wp.com/c/6.1.1/wp-includes/js/jquery/jquery-migrate.min.js	(from https://etech.co.ke/)
05:38:18	9364/9364	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262f6b688-2494%22	https://stats.wp.com/s-202311.js	C:/My%20Web%20Sites/etech-clone/stats.wp.com/s-202311.js	(from https://etech.co.ke/)
05:38:18	3151/3151	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263fd119f-c4f%22	https://etech.co.ke/wp-content/themes/woodmart/js/libs/device.min.js?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/js/libs/device.minf719.js	(from https://etech.co.ke/)
05:38:20	781/781	---M-Z	200	added ('OK')	text/xml	date:Fri,%2017%20Mar%202023%2002:38:19%20GMT	https://etech.co.ke/xmlrpc.php?rsd	C:/My%20Web%20Sites/etech-clone/etech.co.ke/xmlrpc0db0.php	(from https://etech.co.ke/)
05:38:20	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-5dfe5cd371fc0-gzip%22	https://etech.co.ke/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-includes/wlwmanifest.xml	(from https://etech.co.ke/)
05:38:21	109540/109540	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Mar%202023%2002:38:21%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/etech-clone/connect.facebook.net/en_US/fbevents.js	(from https://etech.co.ke/)
05:38:22	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2017%20Mar%202023%2002:38:22%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/etech-clone/www.googletagmanager.com/gtm.5c5445.delayed	(from https://etech.co.ke/)
05:38:22	8133/8133	---M--	200	added ('OK')	image/png	etag:%2263013b6b-1fc5%22	https://etech.co.ke/wp-content/uploads/2022/08/Etech-Logo-e1597655408588-pjx08un4hipwohnrtpqa5icj49y442ttg52k7f8w74-1.png	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/08/Etech-Logo-e1597655408588-pjx08un4hipwohnrtpqa5icj49y442ttg52k7f8w74-1.png	(from https://etech.co.ke/)
05:38:22	4690/4690	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:22%20GMT	https://etech.co.ke/cdn-cgi/l/email-protection	C:/My%20Web%20Sites/etech-clone/etech.co.ke/cdn-cgi/l/email-protection.html	(from https://etech.co.ke/)
05:38:23	15611/15611	---M--	200	added ('OK')	image/png	etag:%22638db17c-3cfb%22	https://etech.co.ke/wp-content/uploads/2022/09/logo-main-3-e1670230396274.png	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/logo-main-3-e1670230396274.png	(from https://etech.co.ke/)
05:38:24	8733/8733	---M--	200	added ('OK')	image/jpeg	etag:%22631968c5-221d%22	https://etech.co.ke/wp-content/uploads/2022/09/Etech-Logo-3-e1662515373261.jpg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/2022/09/Etech-Logo-3-e1662515373261.jpg	(from https://etech.co.ke/)
05:38:24	924/924	---M--	200	added ('OK')	image/png	etag:%22632b1537-39c%22	https://etech.co.ke/wp-content/themes/woodmart/images/lazy.png	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/images/lazy.png	(from https://etech.co.ke/)
05:38:30	135465/135465	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:29%20GMT	https://etech.co.ke/my-account/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/my-account/index.html	(from https://etech.co.ke/)
05:38:30	132732/132732	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:30%20GMT	https://etech.co.ke/wishlist/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wishlist/index.html	(from https://etech.co.ke/)
05:38:31	2425/2425	---MCZ	200	added ('OK')	text/css	etag:W/%226410bb4d-9c5%22	https://etech.co.ke/wp-content/uploads/elementor/css/post-16823.css?ver=1678818125	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/uploads/elementor/css/post-16823aa34.css	(from https://etech.co.ke/)
05:38:31	243227/243227	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:30%20GMT	https://etech.co.ke/shop/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/shop/index.html	(from https://etech.co.ke/)
05:38:32	139232/139232	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:30%20GMT	https://etech.co.ke/cart/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/cart/index.html	(from https://etech.co.ke/)
05:38:33	509/509	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22636d7a63-1fd%22	https://etech.co.ke/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	(from https://etech.co.ke/)
05:38:33	149845/149845	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:32%20GMT	https://etech.co.ke/about-us/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/about-us/index.html	(from https://etech.co.ke/)
05:38:33	145369/145369	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:32%20GMT	https://etech.co.ke/contact-us/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/contact-us/index.html	(from https://etech.co.ke/)
05:38:35	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%226407c11e-4d7%22	https://etech.co.ke/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/etech-clone/etech.co.ke/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://etech.co.ke/)
05:38:35	190950/190950	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:33%20GMT	https://etech.co.ke/blog/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/blog/index.html	(from https://etech.co.ke/)
05:38:39	142705/142705	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:36%20GMT	https://etech.co.ke/request-for-quotation/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/request-for-quotation/index.html	(from https://etech.co.ke/)
05:38:39	59016/59016	---MCZ	200	added ('OK')	text/css	date:Wed,%2003%20Mar%202021%2021:16:22%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/css/dashicons.min.css	C:/My%20Web%20Sites/etech-clone/c0.wp.com/c/6.1.1/wp-includes/css/dashicons.min.css	(from https://etech.co.ke/)
05:38:40	143516/143516	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:38%20GMT	https://etech.co.ke/request-for-service/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/request-for-service/index.html	(from https://etech.co.ke/)
05:38:41	2645/2645	---MCZ	200	added ('OK')	text/css	etag:W/%2263ffb4ef-a61%22	https://etech.co.ke/wp-content/plugins/wordfence/modules/login-security/css/login.1677680064.css?ver=1.1.1	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/wordfence/modules/login-security/css/login.1677680064c64e.css	(from https://etech.co.ke/)
05:38:42	231824/231824	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:42%20GMT	https://etech.co.ke/product-category/copiers/ricoh-photocopiers/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/copiers/ricoh-photocopiers/index.html	(from https://etech.co.ke/)
05:38:44	31329/31329	---MCZ	200	added ('OK')	text/css	etag:W/%2263fdefbc-7a61%22	https://etech.co.ke/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.min.css?ver=1.8.0.2	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/wpforms-lite/assets/css/wpforms-base.minf90a.css	(from https://etech.co.ke/)
05:38:48	238661/238661	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:47%20GMT	https://etech.co.ke/product-category/copiers/konica-minolta-photocopiers/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/copiers/konica-minolta-photocopiers/index.html	(from https://etech.co.ke/)
05:38:49	1284/1284	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263fd119f-660%22	https://etech.co.ke/wp-content/themes/woodmart/js/scripts/wc/updateCartFragmentsFix.js?ver=7.1.4	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/themes/woodmart/js/scripts/wc/updateCartFragmentsFixf719.js	(from https://etech.co.ke/)
05:38:49	237232/237232	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:48%20GMT	https://etech.co.ke/product-category/copiers/kyocera-photocopiers/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/copiers/kyocera-photocopiers/index.html	(from https://etech.co.ke/)
05:38:49	239405/239405	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:49%20GMT	https://etech.co.ke/product-category/copiers/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/copiers/index.html	(from https://etech.co.ke/)
05:38:51	9505/9505	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Oct%202022%2020:34:37%20GMT	https://c0.wp.com/p/woocommerce/7.5.0/assets/js/jquery-blockui/jquery.blockUI.min.js	C:/My%20Web%20Sites/etech-clone/c0.wp.com/p/woocommerce/7.5.0/assets/js/jquery-blockui/jquery.blockUI.min.js	(from https://etech.co.ke/)
05:38:52	235142/235142	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:52%20GMT	https://etech.co.ke/product-category/spare-parts/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/spare-parts/index.html	(from https://etech.co.ke/)
05:38:53	178680/178680	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:52%20GMT	https://etech.co.ke/product-category/copy-printers/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/copy-printers/index.html	(from https://etech.co.ke/)
05:38:54	3348/3348	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2002:17:33%20GMT	https://c0.wp.com/p/woocommerce/7.5.0/assets/js/frontend/add-to-cart.min.js	C:/My%20Web%20Sites/etech-clone/c0.wp.com/p/woocommerce/7.5.0/assets/js/frontend/add-to-cart.min.js	(from https://etech.co.ke/)
05:38:54	232216/232216	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:54%20GMT	https://etech.co.ke/product-category/printers/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/printers/index.html	(from https://etech.co.ke/)
05:38:56	1834/1834	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2019%20Jan%202021%2023:55:30%20GMT	https://c0.wp.com/p/woocommerce/7.5.0/assets/js/js-cookie/js.cookie.min.js	C:/My%20Web%20Sites/etech-clone/c0.wp.com/p/woocommerce/7.5.0/assets/js/js-cookie/js.cookie.min.js	(from https://etech.co.ke/)
05:38:56	217274/217274	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:55%20GMT	https://etech.co.ke/product-category/refill-toner/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/refill-toner/index.html	(from https://etech.co.ke/)
05:38:58	2139/2139	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20May%202021%2017:00:20%20GMT	https://c0.wp.com/p/woocommerce/7.5.0/assets/js/frontend/woocommerce.min.js	C:/My%20Web%20Sites/etech-clone/c0.wp.com/p/woocommerce/7.5.0/assets/js/frontend/woocommerce.min.js	(from https://etech.co.ke/)
05:38:59	241080/241080	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:58%20GMT	https://etech.co.ke/product-category/toners/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/toners/index.html	(from https://etech.co.ke/)
05:38:59	213073/213073	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:38:59%20GMT	https://etech.co.ke/product/kyocera-taskalfa-2201/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-taskalfa-2201/index.html	(from https://etech.co.ke/)
05:39:00	3286/3286	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2002:17:33%20GMT	https://c0.wp.com/p/woocommerce/7.5.0/assets/js/frontend/cart-fragments.min.js	C:/My%20Web%20Sites/etech-clone/c0.wp.com/p/woocommerce/7.5.0/assets/js/frontend/cart-fragments.min.js	(from https://etech.co.ke/)
05:39:06	447285/447285	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:05%20GMT	https://etech.co.ke/?add-to-cart=15238	C:/My%20Web%20Sites/etech-clone/etech.co.ke/indexdda5.html	(from https://etech.co.ke/)
05:39:07	814/814	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263663a22-4af%22	https://etech.co.ke/wp-content/plugins/woo-order-on-whatsapp//assets/js/front-js.js?ver=2.2	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/woo-order-on-whatsapp/assets/js/front-jsdc8c.js	(from https://etech.co.ke/)
05:39:09	227061/227061	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:08%20GMT	https://etech.co.ke/product/ricoh-aficio-mp-501-photocopier/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/ricoh-aficio-mp-501-photocopier/index.html	(from https://etech.co.ke/)
05:39:09	240106/240106	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:08%20GMT	https://etech.co.ke/product-category/refurbished/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product-category/refurbished/index.html	(from https://etech.co.ke/)
05:39:10	6931/6931	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263f7e7e2-1b13%22	https://etech.co.ke/wp-content/plugins/wp-whatsapp-chat/build/frontend/js/index.js?ver=3c67d5761074da14ec44	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/wp-whatsapp-chat/build/frontend/js/indexf03b.js	(from https://etech.co.ke/)
05:39:11	445241/445241	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:10%20GMT	https://etech.co.ke/?add-to-cart=15237	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index8290.html	(from https://etech.co.ke/)
05:39:12	4958/4958	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264104bb2-135e%22	https://etech.co.ke/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.11.5	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/elementor/assets/js/webpack.runtime.mina3be.js	(from https://etech.co.ke/)
05:39:15	222523/222523	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:15%20GMT	https://etech.co.ke/product/kyocera-ecosys-3560idn/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-ecosys-3560idn/index.html	(from https://etech.co.ke/)
05:39:16	36460/36460	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264104bb2-8e6c%22	https://etech.co.ke/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.11.5	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/elementor/assets/js/frontend-modules.mina3be.js	(from https://etech.co.ke/)
05:39:21	221842/221842	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:21%20GMT	https://etech.co.ke/product/konica-minolta-bizhub-c558/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/konica-minolta-bizhub-c558/index.html	(from https://etech.co.ke/)
05:39:22	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%22635ef9fa-2fa6%22	https://etech.co.ke/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://etech.co.ke/)
05:39:22	446957/446957	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:21%20GMT	https://etech.co.ke/?add-to-cart=15233	C:/My%20Web%20Sites/etech-clone/etech.co.ke/indexd8a4.html	(from https://etech.co.ke/)
05:39:24	21440/21440	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2023%20Sep%202022%2019:55:30%20GMT	https://c0.wp.com/c/6.1.1/wp-includes/js/jquery/ui/core.min.js	C:/My%20Web%20Sites/etech-clone/c0.wp.com/c/6.1.1/wp-includes/js/jquery/ui/core.min.js	(from https://etech.co.ke/)
05:39:25	445427/445427	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:25%20GMT	https://etech.co.ke/?add-to-cart=15231	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index1d55.html	(from https://etech.co.ke/)
05:39:27	139153/139153	---MCZ	200	added ('OK')	application/javascript	etag:W/%22630fdfe2-21f91%22	https://etech.co.ke/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://etech.co.ke/)
05:39:28	219711/219711	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:26%20GMT	https://etech.co.ke/product/kyocera-taskalfa-5002i/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-taskalfa-5002i/index.html	(from https://etech.co.ke/)
05:39:29	2620/2620	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264104bb1-a3c%22	https://etech.co.ke/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.11.5	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/elementor/assets/lib/share-link/share-link.mina3be.js	(from https://etech.co.ke/)
05:39:30	448132/448132	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:30%20GMT	https://etech.co.ke/?add-to-cart=15226	C:/My%20Web%20Sites/etech-clone/etech.co.ke/index9e18.html	(from https://etech.co.ke/)
05:39:31	10682/10682	---MCZ	200	added ('OK')	application/javascript	etag:W/%22630fdfe2-29ba%22	https://etech.co.ke/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	C:/My%20Web%20Sites/etech-clone/etech.co.ke/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://etech.co.ke/)
05:39:32	216466/216466	---MCZ	200	added ('OK')	text/html	date:Fri,%2017%20Mar%202023%2002:39:31%20GMT	https://etech.co.ke/product/kyocera-taskalfa-3511i/	C:/My%20Web%20Sites/etech-clone/etech.co.ke/product/kyocera-taskalfa-3511i/index.html	(from https://etech.co.ke/)
